ID	adj.P.Val	P.Value	t	B	logFC	ORF
650	7.90e-01	7.53e-01	0.325312	-8.33847	0.0155799	YCR046C
5607	7.91e-01	7.54e-01	-0.32454	-8.33874	-0.013257	YOR266W
1947	7.91e-01	7.54e-01	-0.324306	-8.33883	-0.0119397	YGL011C
112	7.92e-01	7.55e-01	0.322743	-8.33939	0.017536	YBL006C
4675	7.92e-01	7.56e-01	0.322141	-8.33961	0.0179204	YMR255W
2109	7.94e-01	7.58e-01	-0.319516	-8.34054	-0.0136799	YGL173C
2442	7.95e-01	7.58e-01	0.31893	-8.34075	0.0238228	YGR240C
1388	7.96e-01	7.60e-01	0.316616	-8.34157	0.0166625	YDR416W
826	7.98e-01	7.61e-01	-0.314575	-8.34228	-0.0112585	YDL117W
3735	8.01e-01	7.65e-01	0.310029	-8.34386	0.035937	YLL010C
5610	8.01e-01	7.65e-01	-0.30978	-8.34395	-0.024662	YOR269W
5740	8.01e-01	7.65e-01	0.30904	-8.3442	0.0145179	YPL001W
6043	8.02e-01	7.66e-01	0.307505	-8.34473	0.0118047	YPR017C
533	8.05e-01	7.69e-01	-0.303556	-8.34607	-0.0114348	YBR301W
2782	8.07e-01	7.71e-01	0.301164	-8.34687	0.0140058	YIL003W
1188	8.09e-01	7.73e-01	0.297854	-8.34798	0.0297153	YDR221W
2322	8.09e-01	7.73e-01	0.297831	-8.34798	0.0176779	YGR121C
1854	8.09e-01	7.74e-01	0.297371	-8.34814	0.0109502	YFL047W
5340	8.09e-01	7.74e-01	0.29726	-8.34817	0.0155827	YOL165C
4578	8.10e-01	7.75e-01	-0.295969	-8.3486	-0.0107354	YMR162C
2545	8.10e-01	7.75e-01	0.295657	-8.3487	0.0111646	YHL046C
4703	8.10e-01	7.75e-01	0.29513	-8.34887	0.0138516	YMR283C
228	8.11e-01	7.76e-01	0.294672	-8.34903	0.0240908	YBR004C
1153	8.11e-01	7.76e-01	-0.294059	-8.34923	-0.0211189	YDR186C
1793	8.11e-01	7.77e-01	-0.293609	-8.34937	-0.0229154	YER180C
5392	8.12e-01	7.77e-01	-0.292397	-8.34977	-0.0239377	YOR049C
42	8.13e-01	7.79e-01	0.290762	-8.3503	0.0110775	YAL041W
4784	8.14e-01	7.79e-01	0.289759	-8.35062	0.012955	YNL032W
2856	8.16e-01	7.82e-01	0.286577	-8.35164	0.0203284	YIL075C
327	8.19e-01	7.85e-01	0.282761	-8.35285	0.0272787	YBR099C
4334	8.19e-01	7.85e-01	0.281589	-8.35322	0.0146333	YML064C
739	8.19e-01	7.85e-01	0.281528	-8.35324	0.0121488	YDL033C
6120	8.19e-01	7.86e-01	0.281287	-8.35332	0.012451	YPR093C
5493	8.21e-01	7.88e-01	0.278491	-8.35419	0.0139437	YOR150W
4421	8.24e-01	7.90e-01	0.275442	-8.35513	0.0140842	YMR013C
4896	8.24e-01	7.90e-01	-0.275002	-8.35527	-0.012287	YNL144C
3776	8.24e-01	7.91e-01	-0.274715	-8.35535	-0.0191825	YLL050C
5698	8.25e-01	7.92e-01	0.273249	-8.3558	0.010368	YOR354C
3703	8.25e-01	7.92e-01	-0.27238	-8.35607	-0.0157134	YKR084C
5210	8.25e-01	7.93e-01	-0.27197	-8.35619	-0.0101103	YOL038W
1525	8.26e-01	7.93e-01	-0.271421	-8.35636	-0.0097303	YEL007W
2206	8.27e-01	7.94e-01	-0.269402	-8.35697	-0.0118571	YGR005C
3162	8.27e-01	7.95e-01	-0.268906	-8.35711	-0.0136861	YJL159W
4751	8.30e-01	7.97e-01	-0.265525	-8.35812	-0.0121056	YMR325W
4925	8.30e-01	7.98e-01	0.264696	-8.35837	0.0098664	YNL172W
338	8.31e-01	7.99e-01	0.263275	-8.35879	0.0117358	YBR109C
428	8.31e-01	7.99e-01	0.263187	-8.35881	0.0141436	YBR198C
6031	8.32e-01	8.00e-01	0.26216	-8.35911	0.0126535	YPR006C
218	8.32e-01	8.01e-01	0.261062	-8.35943	0.0174453	YBL107W-A
4404	8.32e-01	8.01e-01	-0.260918	-8.35947	-0.0259679	YML129C
2058	8.32e-01	8.01e-01	-0.260443	-8.35961	-0.0094453	YGL122C
4509	8.33e-01	8.02e-01	0.259863	-8.35978	0.0096522	YMR099C
4964	8.33e-01	8.02e-01	-0.259666	-8.35984	-0.0158236	YNL211C
5815	8.36e-01	8.05e-01	-0.255573	-8.36101	-0.0134452	YPL076W
806	8.37e-01	8.06e-01	-0.254465	-8.36133	-0.0183534	YDL098C
1800	8.37e-01	8.06e-01	-0.253535	-8.36159	-0.0209038	YER187W
601	8.41e-01	8.10e-01	0.248646	-8.36296	0.010847	YCR002C
4600	8.41e-01	8.11e-01	-0.247576	-8.36326	-0.0107214	YMR182C
2745	8.41e-01	8.11e-01	-0.247288	-8.36334	-0.0153455	YHR186C
3693	8.42e-01	8.11e-01	-0.246832	-8.36347	-0.0188886	YKR074W
5877	8.42e-01	8.12e-01	0.245696	-8.36378	0.0087435	YPL138C
4900	8.42e-01	8.12e-01	-0.245645	-8.36379	-0.0143274	YNL148C
706	8.42e-01	8.12e-01	0.245602	-8.3638	0.0193578	YCR107W
5919	8.42e-01	8.13e-01	-0.245109	-8.36394	-0.0117211	YPL180W
3800	8.45e-01	8.16e-01	-0.240931	-8.36507	-0.0095465	YLR007W
2759	8.45e-01	8.16e-01	0.240254	-8.36526	0.015222	YHR200W
2549	8.46e-01	8.17e-01	0.239508	-8.36546	0.0110277	YHL050C
944	8.46e-01	8.17e-01	0.239154	-8.36555	0.0132364	YDL231C
1331	8.46e-01	8.17e-01	0.239112	-8.36556	0.0135174	YDR362C
2455	8.49e-01	8.21e-01	-0.234384	-8.36681	-0.0089245	YGR253C
3578	8.50e-01	8.22e-01	-0.233163	-8.36713	-0.010212	YKL184W
851	8.50e-01	8.22e-01	0.232321	-8.36735	0.00951	YDL140C
816	8.51e-01	8.23e-01	-0.231421	-8.36758	-0.0088613	YDL108W
918	8.53e-01	8.25e-01	-0.228974	-8.36821	-0.0418103	YDL205C
5602	8.54e-01	8.26e-01	0.226764	-8.36878	0.0103477	YOR261C
4381	8.54e-01	8.26e-01	0.226725	-8.36879	0.0090019	YML107C
4452	8.55e-01	8.28e-01	0.224626	-8.36932	0.0105965	YMR042W
233	8.56e-01	8.29e-01	-0.223127	-8.36969	-0.0135295	YBR009C
141	8.58e-01	8.31e-01	0.221146	-8.37018	0.0098484	YBL034C
2594	8.58e-01	8.31e-01	0.220391	-8.37037	0.0095267	YHR041C
5620	8.59e-01	8.32e-01	0.219594	-8.37057	0.0111035	YOR279C
4085	8.59e-01	8.32e-01	-0.219443	-8.3706	-0.0090195	YLR288C
2122	8.60e-01	8.33e-01	-0.217544	-8.37107	-0.011822	YGL186C
1440	8.61e-01	8.34e-01	0.215943	-8.37145	0.0126045	YDR468C
5923	8.61e-01	8.35e-01	0.215692	-8.37151	0.0126802	YPL183W-A
2100	8.61e-01	8.35e-01	-0.215031	-8.37167	-0.0085659	YGL164C
302	8.62e-01	8.36e-01	-0.21397	-8.37193	-0.0096767	YBR077C
5370	8.62e-01	8.36e-01	-0.213561	-8.37203	-0.0122593	YOR027W
3902	8.63e-01	8.38e-01	-0.211826	-8.37244	-0.0100937	YLR108C
6127	8.64e-01	8.39e-01	0.210591	-8.37273	0.0168326	YPR100W
2418	8.65e-01	8.40e-01	0.20829	-8.37327	0.0121366	YGR216C
2679	8.65e-01	8.40e-01	-0.208281	-8.37327	-0.0129737	YHR123W
5786	8.65e-01	8.40e-01	0.208147	-8.3733	0.0104369	YPL047W
3759	8.66e-01	8.41e-01	0.207679	-8.37341	0.0086736	YLL033W
1455	8.66e-01	8.41e-01	-0.206695	-8.37364	-0.0099074	YDR483W
5788	8.69e-01	8.44e-01	-0.203643	-8.37434	-0.0091699	YPL049C
1302	8.69e-01	8.44e-01	-0.203105	-8.37446	-0.007963	YDR333C
2647	8.70e-01	8.46e-01	0.201065	-8.37493	0.0078515	YHR091C
1469	8.70e-01	8.46e-01	-0.201029	-8.37493	-0.010517	YDR497C
4256	8.72e-01	8.48e-01	0.198309	-8.37554	0.0095635	YLR456W
1843	8.73e-01	8.49e-01	0.196226	-8.376	0.0110966	YFL034W
1019	8.73e-01	8.50e-01	-0.195645	-8.37613	-0.0143337	YDR054C
605	8.74e-01	8.50e-01	-0.195053	-8.37626	-0.0223915	YCR006C
330	8.75e-01	8.51e-01	-0.193772	-8.37654	-0.008163	YBR102C
6098	8.75e-01	8.52e-01	0.193376	-8.37662	0.0115134	YPR072W
548	8.75e-01	8.52e-01	-0.192431	-8.37683	-0.0142434	YCL017C
2854	8.76e-01	8.53e-01	-0.191557	-8.37702	-0.0089135	YIL073C
4643	8.79e-01	8.56e-01	0.187865	-8.3778	0.0081329	YMR223W
708	8.79e-01	8.57e-01	-0.1861	-8.37817	-0.0116752	YDL002C
5085	8.79e-01	8.57e-01	0.185974	-8.3782	0.0102675	YNL332W
4082	8.79e-01	8.57e-01	-0.185956	-8.3782	-0.0105052	YLR286C
5784	8.81e-01	8.59e-01	-0.183851	-8.37864	-0.0064551	YPL045W
4800	8.82e-01	8.60e-01	0.182784	-8.37886	0.0077577	YNL048W
3893	8.82e-01	8.60e-01	0.182671	-8.37888	0.0132619	YLR099W-A
676	8.82e-01	8.60e-01	0.182322	-8.37895	0.0115291	YCR077C
5377	8.83e-01	8.62e-01	0.180081	-8.37941	0.012233	YOR034C
219	8.85e-01	8.64e-01	0.17703	-8.38002	0.0080488	YBL108C-A
2953	8.85e-01	8.64e-01	0.17688	-8.38005	0.0071119	YIL173W
4223	8.86e-01	8.64e-01	-0.17649	-8.38012	-0.0061643	YLR424W
3640	8.86e-01	8.65e-01	0.175472	-8.38032	0.0068664	YKR022C
5028	8.87e-01	8.66e-01	0.173799	-8.38065	0.0136501	YNL275W
3530	8.88e-01	8.68e-01	-0.172296	-8.38094	-0.0145366	YKL137W
787	8.88e-01	8.68e-01	0.172083	-8.38098	0.0066286	YDL080C
1846	8.89e-01	8.69e-01	-0.170674	-8.38125	-0.0119927	YFL038C
2163	8.89e-01	8.69e-01	-0.170665	-8.38126	-0.0113734	YGL226W
4952	8.89e-01	8.69e-01	-0.170539	-8.38128	-0.0063941	YNL199C
2179	8.89e-01	8.69e-01	-0.170516	-8.38128	-0.0071356	YGL242C
1429	8.90e-01	8.70e-01	0.169162	-8.38154	0.0071717	YDR457W
85	8.90e-01	8.70e-01	0.168952	-8.38158	0.0117816	YAR028W
6184	8.90e-01	8.71e-01	0.167819	-8.3818	0.009217	YPR156C
1411	8.91e-01	8.71e-01	-0.167113	-8.38193	-0.0066384	YDR439W
1116	8.92e-01	8.73e-01	0.164723	-8.38237	0.0079499	YDR150W
21	8.93e-01	8.74e-01	0.164145	-8.38248	0.0096565	YAL022C
1835	8.94e-01	8.75e-01	0.162823	-8.38272	0.0058979	YFL028C
1653	8.94e-01	8.75e-01	0.162616	-8.38276	0.0070911	YER048C
1865	8.94e-01	8.76e-01	0.16178	-8.38291	0.0081196	YFL058W
5269	8.94e-01	8.76e-01	-0.16132	-8.383	-0.0060366	YOL095C
3599	8.95e-01	8.77e-01	0.160156	-8.38321	0.0065536	YKL206C
5418	8.96e-01	8.78e-01	0.158741	-8.38346	0.006429	YOR075W
5890	8.98e-01	8.80e-01	-0.15631	-8.38389	-0.008565	YPL151C
4587	8.98e-01	8.80e-01	-0.155511	-8.38403	-0.0061248	YMR171C
2298	8.99e-01	8.81e-01	-0.154719	-8.38417	-0.0058672	YGR097W
4738	8.99e-01	8.82e-01	-0.15346	-8.38438	-0.0057939	YMR314W
2158	9.01e-01	8.83e-01	0.151796	-8.38467	0.0204935	YGL222C
5934	9.02e-01	8.85e-01	0.149996	-8.38497	0.0081392	YPL194W
703	9.02e-01	8.85e-01	-0.149524	-8.38505	-0.0061591	YCR104W
2892	9.05e-01	8.88e-01	-0.145263	-8.38576	-0.0065835	YIL112W
4240	9.06e-01	8.90e-01	-0.143193	-8.38609	-0.0066982	YLR440C
644	9.07e-01	8.91e-01	0.142106	-8.38627	0.0062756	YCR040W
1084	9.07e-01	8.91e-01	-0.142094	-8.38627	-0.0054592	YDR118W
556	9.11e-01	8.94e-01	0.137301	-8.38702	0.0056756	YCL027C-A
1925	9.11e-01	8.95e-01	0.136836	-8.38709	0.0049954	YFR046C
158	9.11e-01	8.95e-01	0.136579	-8.38713	0.0065119	YBL051C
1054	9.11e-01	8.95e-01	-0.136317	-8.38717	-0.0076301	YDR088C
2233	9.11e-01	8.95e-01	-0.135852	-8.38724	-0.0115173	YGR032W
4940	9.11e-01	8.96e-01	0.135302	-8.38733	0.0051559	YNL187W
658	9.12e-01	8.96e-01	0.134458	-8.38745	0.0072362	YCR054C
6062	9.12e-01	8.97e-01	-0.133972	-8.38753	-0.0070992	YPR036W
6222	9.12e-01	8.97e-01	0.133708	-8.38757	0.0106741	YPR194C
1068	9.12e-01	8.97e-01	-0.133199	-8.38764	-0.0052998	YDR102C
3596	9.12e-01	8.97e-01	0.133061	-8.38766	0.005341	YKL203C
4620	9.14e-01	8.99e-01	0.130453	-8.38805	0.0064731	YMR200W
235	9.14e-01	9.00e-01	-0.129822	-8.38814	-0.0055801	YBR011C
3862	9.15e-01	9.01e-01	-0.128614	-8.38832	-0.0047739	YLR069C
4798	9.17e-01	9.03e-01	0.12636	-8.38864	0.009769	YNL046W
3219	9.17e-01	9.03e-01	0.125421	-8.38877	0.0073816	YJL216C
5235	9.20e-01	9.06e-01	0.121902	-8.38926	0.0073444	YOL062C
6012	9.21e-01	9.07e-01	-0.120401	-8.38946	-0.012814	YPL271W
3820	9.21e-01	9.08e-01	-0.119854	-8.38954	-0.004556	YLR027C
2076	9.22e-01	9.08e-01	-0.119013	-8.38965	-0.0047568	YGL140C
4870	9.23e-01	9.09e-01	-0.117663	-8.38983	-0.0075871	YNL118C
2066	9.23e-01	9.09e-01	0.117571	-8.38984	0.0048045	YGL130W
5536	9.24e-01	9.11e-01	-0.115565	-8.39011	-0.0054813	YOR193W
2485	9.26e-01	9.13e-01	-0.113078	-8.39043	-0.0068756	YGR282C
2026	9.27e-01	9.14e-01	0.111518	-8.39062	0.0055788	YGL090W
4197	9.27e-01	9.15e-01	-0.110768	-8.39072	-0.0045263	YLR398C
1937	9.28e-01	9.16e-01	0.10906	-8.39093	0.0054777	YGL001C
2219	9.31e-01	9.18e-01	0.105913	-8.39131	0.0065086	YGR018C
2725	9.31e-01	9.19e-01	0.10552	-8.39135	0.0051272	YHR166C
4499	9.31e-01	9.19e-01	-0.104619	-8.39146	-0.004125	YMR089C
4003	9.31e-01	9.19e-01	0.104553	-8.39147	0.0038327	YLR208W
5187	9.31e-01	9.19e-01	0.104547	-8.39147	0.0044738	YOL015W
4758	9.33e-01	9.21e-01	-0.102293	-8.39173	-0.0037739	YNL006W
3832	9.33e-01	9.21e-01	-0.101776	-8.39179	-0.0041885	YLR039C
2975	9.34e-01	9.23e-01	-0.099907	-8.392	-0.0076458	YIR018W
2305	9.34e-01	9.23e-01	0.099898	-8.392	0.0040799	YGR104C
3225	9.36e-01	9.25e-01	0.097352	-8.39228	0.0039197	YJL222W
3714	9.36e-01	9.26e-01	-0.096435	-8.39238	-0.0071526	YKR095W
5079	9.36e-01	9.26e-01	-0.095938	-8.39244	-0.0041583	YNL326C
1265	9.37e-01	9.27e-01	-0.094772	-8.39256	-0.0043091	YDR298C
1285	9.39e-01	9.29e-01	-0.092288	-8.39282	-0.0053103	YDR318W
6117	9.40e-01	9.30e-01	0.090273	-8.39303	0.0033779	YPR090W
5105	9.42e-01	9.32e-01	0.087611	-8.3933	0.0060541	YNR013C
4416	9.42e-01	9.32e-01	0.08754	-8.3933	0.0039577	YMR008C
4359	9.43e-01	9.34e-01	0.085835	-8.39347	0.003698	YML088W
2770	9.43e-01	9.34e-01	-0.085744	-8.39348	-0.0041912	YHR211W
3317	9.43e-01	9.34e-01	0.085686	-8.39348	0.0034902	YJR094C
1258	9.43e-01	9.34e-01	-0.085677	-8.39349	-0.0043437	YDR291W
267	9.43e-01	9.34e-01	-0.085576	-8.3935	-0.0042618	YBR043C
1128	9.44e-01	9.35e-01	0.083889	-8.39366	0.0043419	YDR162C
1959	9.45e-01	9.36e-01	-0.082448	-8.39379	-0.002928	YGL023C
5146	9.45e-01	9.36e-01	-0.082251	-8.39381	-0.0029367	YNR052C
5032	9.45e-01	9.37e-01	-0.081895	-8.39384	-0.0052691	YNL279W
5450	9.46e-01	9.38e-01	-0.08082	-8.39394	-0.0034883	YOR107W
773	9.46e-01	9.38e-01	0.080283	-8.39399	0.003531	YDL066W
4991	9.47e-01	9.39e-01	-0.078837	-8.39412	-0.0030957	YNL238W
4321	9.48e-01	9.41e-01	0.07703	-8.39428	0.0059964	YML053C
544	9.50e-01	9.43e-01	-0.074348	-8.3945	-0.0055426	YCL010C
5589	9.51e-01	9.44e-01	-0.072647	-8.39465	-0.0052937	YOR248W
5038	9.52e-01	9.45e-01	-0.070945	-8.39478	-0.0032646	YNL285W
3781	9.53e-01	9.46e-01	0.070001	-8.39486	0.003542	YLL055W
4179	9.53e-01	9.46e-01	0.069924	-8.39486	0.0039228	YLR380W
403	9.53e-01	9.46e-01	0.069361	-8.39491	0.0044782	YBR173C
197	9.53e-01	9.47e-01	0.068455	-8.39498	0.0028417	YBL088C
239	9.53e-01	9.47e-01	0.068204	-8.395	0.0026975	YBR015C
1192	9.55e-01	9.49e-01	-0.066539	-8.39512	-0.0052501	YDR225W
872	9.55e-01	9.49e-01	0.066007	-8.39516	0.0057114	YDL160C
332	9.57e-01	9.51e-01	0.06336	-8.39536	0.0027492	YBR103W
510	9.58e-01	9.53e-01	-0.061229	-8.3955	-0.0035642	YBR278W
6209	9.58e-01	9.53e-01	0.061108	-8.39551	0.0038403	YPR181C
46	9.61e-01	9.56e-01	0.057484	-8.39575	0.0037996	YAL044C
3443	9.63e-01	9.58e-01	0.05486	-8.39592	0.0054627	YKL053C-A
2517	9.64e-01	9.59e-01	-0.053314	-8.39601	-0.0063865	YHL018W
4757	9.64e-01	9.59e-01	0.052955	-8.39604	0.002261	YNL005C
2111	9.64e-01	9.59e-01	0.052859	-8.39604	0.0066478	YGL175C
2177	9.65e-01	9.61e-01	0.05077	-8.39616	0.0075331	YGL240W
64	9.68e-01	9.64e-01	-0.046591	-8.39639	-0.0021722	YAL063C
1834	9.70e-01	9.66e-01	0.043575	-8.39655	0.0016337	YFL027C
1094	9.71e-01	9.67e-01	-0.04217	-8.39661	-0.0015241	YDR128W
3316	9.71e-01	9.68e-01	0.041787	-8.39663	0.0021945	YJR093C
1444	9.72e-01	9.68e-01	-0.041114	-8.39666	-0.0018439	YDR472W
4480	9.73e-01	9.70e-01	-0.039234	-8.39675	-0.0022466	YMR072W
3656	9.75e-01	9.72e-01	0.036431	-8.39687	0.0017244	YKR037C
4396	9.76e-01	9.73e-01	0.034582	-8.39694	0.0020322	YML121W
2370	9.81e-01	9.78e-01	0.028646	-8.39715	0.0016944	YGR168C
3892	9.82e-01	9.79e-01	0.027124	-8.3972	0.001472	YLR099C
91	9.84e-01	9.82e-01	-0.023814	-8.39729	-0.0029361	YAR042W
2530	9.85e-01	9.82e-01	0.023124	-8.39731	0.0013755	YHL031C
3068	9.86e-01	9.84e-01	-0.021318	-8.39736	-0.0009428	YJL065C
496	9.90e-01	9.88e-01	-0.016072	-8.39747	-0.0009164	YBR264C
1380	9.91e-01	9.89e-01	-0.014711	-8.39749	-0.000529	YDR408C
5796	9.93e-01	9.91e-01	-0.011235	-8.39754	-0.0005681	YPL057C
3567	9.93e-01	9.91e-01	-0.01115	-8.39754	-0.000604	YKL173W
2099	9.93e-01	9.92e-01	-0.010204	-8.39755	-0.0003902	YGL163C
4562	9.94e-01	9.92e-01	-0.009943	-8.39756	-0.0006579	YMR149W
2864	9.95e-01	9.94e-01	0.008227	-8.39758	0.0008661	YIL084C
4910	9.95e-01	9.94e-01	0.00806	-8.39758	0.0005235	YNL158W
885	9.95e-01	9.94e-01	-0.007466	-8.39758	-0.0004151	YDL173W
3313	9.96e-01	9.95e-01	-0.005907	-8.39759	-0.0003791	YJR090C
5849	9.97e-01	9.96e-01	-0.004744	-8.3976	-0.000343	YPL110C
5738	9.98e-01	9.98e-01	0.002653	-8.39761	0.0001204	YOR394W
5428	1.00	1.00	0.000588	-8.39761	0.0000344	YOR085W
4	NA	NA	NA	NA	NA	YAL004W
17	NA	NA	NA	NA	NA	YAL018C
34	NA	NA	NA	NA	NA	YAL034C-B
43	NA	NA	NA	NA	NA	YAL042C-A
48	NA	NA	NA	NA	NA	YAL045C
57	NA	NA	NA	NA	NA	YAL056C-A
68	NA	NA	NA	NA	NA	YAL065C
69	NA	NA	NA	NA	NA	YAL066W
93	NA	NA	NA	NA	NA	YAR047C
99	NA	NA	NA	NA	NA	YAR064W
102	NA	NA	NA	NA	NA	YAR069C
103	NA	NA	NA	NA	NA	YAR070C
118	NA	NA	NA	NA	NA	YBL012C
170	NA	NA	NA	NA	NA	YBL062W
173	NA	NA	NA	NA	NA	YBL065W
178	NA	NA	NA	NA	NA	YBL070C
179	NA	NA	NA	NA	NA	YBL071C
182	NA	NA	NA	NA	NA	YBL073W
186	NA	NA	NA	NA	NA	YBL077W
204	NA	NA	NA	NA	NA	YBL094C
206	NA	NA	NA	NA	NA	YBL096C
220	NA	NA	NA	NA	NA	YBL108W
236	NA	NA	NA	NA	NA	YBR012C
237	NA	NA	NA	NA	NA	YBR013C
256	NA	NA	NA	NA	NA	YBR032W
264	NA	NA	NA	NA	NA	YBR040W
289	NA	NA	NA	NA	NA	YBR064W
317	NA	NA	NA	NA	NA	YBR089W
331	NA	NA	NA	NA	NA	YBR103C-A
353	NA	NA	NA	NA	NA	YBR124W
363	NA	NA	NA	NA	NA	YBR134W
373	NA	NA	NA	NA	NA	YBR144C
408	NA	NA	NA	NA	NA	YBR178W
410	NA	NA	NA	NA	NA	YBR180W
439	NA	NA	NA	NA	NA	YBR209W
449	NA	NA	NA	NA	NA	YBR219C
462	NA	NA	NA	NA	NA	YBR232C
498	NA	NA	NA	NA	NA	YBR266C
509	NA	NA	NA	NA	NA	YBR277C
524	NA	NA	NA	NA	NA	YBR292C
532	NA	NA	NA	NA	NA	YBR300C
541	NA	NA	NA	NA	NA	YCL007C
551	NA	NA	NA	NA	NA	YCL022C
552	NA	NA	NA	NA	NA	YCL023C
555	NA	NA	NA	NA	NA	YCL026C-A
578	NA	NA	NA	NA	NA	YCL048W
588	NA	NA	NA	NA	NA	YCL058C
593	NA	NA	NA	NA	NA	YCL065W
597	NA	NA	NA	NA	NA	YCL069W
599	NA	NA	NA	NA	NA	YCL076W
600	NA	NA	NA	NA	NA	YCR001W
612	NA	NA	NA	NA	NA	YCR013C
624	NA	NA	NA	NA	NA	YCR022C
649	NA	NA	NA	NA	NA	YCR045C
653	NA	NA	NA	NA	NA	YCR049C
654	NA	NA	NA	NA	NA	YCR050C
664	NA	NA	NA	NA	NA	YCR064C
685	NA	NA	NA	NA	NA	YCR087W
715	NA	NA	NA	NA	NA	YDL009C
717	NA	NA	NA	NA	NA	YDL011C
722	NA	NA	NA	NA	NA	YDL016C
738	NA	NA	NA	NA	NA	YDL032W
740	NA	NA	NA	NA	NA	YDL034W
747	NA	NA	NA	NA	NA	YDL041W
757	NA	NA	NA	NA	NA	YDL050C
769	NA	NA	NA	NA	NA	YDL062W
775	NA	NA	NA	NA	NA	YDL068W
822	NA	NA	NA	NA	NA	YDL114W
827	NA	NA	NA	NA	NA	YDL118W
862	NA	NA	NA	NA	NA	YDL151C
863	NA	NA	NA	NA	NA	YDL152W
871	NA	NA	NA	NA	NA	YDL159W-A
874	NA	NA	NA	NA	NA	YDL162C
875	NA	NA	NA	NA	NA	YDL163W
897	NA	NA	NA	NA	NA	YDL185C-A
899	NA	NA	NA	NA	NA	YDL186W
934	NA	NA	NA	NA	NA	YDL221W
941	NA	NA	NA	NA	NA	YDL228C
956	NA	NA	NA	NA	NA	YDL242W
959	NA	NA	NA	NA	NA	YDL245C
960	NA	NA	NA	NA	NA	YDL246C
971	NA	NA	NA	NA	NA	YDR008C
973	NA	NA	NA	NA	NA	YDR010C
978	NA	NA	NA	NA	NA	YDR015C
987	NA	NA	NA	NA	NA	YDR024W
992	NA	NA	NA	NA	NA	YDR029W
1018	NA	NA	NA	NA	NA	YDR053W
1061	NA	NA	NA	NA	NA	YDR095C
1078	NA	NA	NA	NA	NA	YDR112W
1080	NA	NA	NA	NA	NA	YDR114C
1102	NA	NA	NA	NA	NA	YDR136C
1115	NA	NA	NA	NA	NA	YDR149C
1123	NA	NA	NA	NA	NA	YDR157W
1154	NA	NA	NA	NA	NA	YDR187C
1160	NA	NA	NA	NA	NA	YDR193W
1166	NA	NA	NA	NA	NA	YDR199W
1170	NA	NA	NA	NA	NA	YDR203W
1176	NA	NA	NA	NA	NA	YDR209C
1182	NA	NA	NA	NA	NA	YDR215C
1187	NA	NA	NA	NA	NA	YDR220C
1197	NA	NA	NA	NA	NA	YDR230W
1208	NA	NA	NA	NA	NA	YDR241W
1236	NA	NA	NA	NA	NA	YDR269C
1238	NA	NA	NA	NA	NA	YDR271C
1241	NA	NA	NA	NA	NA	YDR274C
1245	NA	NA	NA	NA	NA	YDR278C
1257	NA	NA	NA	NA	NA	YDR290W
1296	NA	NA	NA	NA	NA	YDR327W
1309	NA	NA	NA	NA	NA	YDR340W
1324	NA	NA	NA	NA	NA	YDR355C
1329	NA	NA	NA	NA	NA	YDR360W
1368	NA	NA	NA	NA	NA	YDR396W
1385	NA	NA	NA	NA	NA	YDR413C
1398	NA	NA	NA	NA	NA	YDR426C
1414	NA	NA	NA	NA	NA	YDR442W
1417	NA	NA	NA	NA	NA	YDR445C
1427	NA	NA	NA	NA	NA	YDR455C
1463	NA	NA	NA	NA	NA	YDR491C
1481	NA	NA	NA	NA	NA	YDR509W
1493	NA	NA	NA	NA	NA	YDR521W
1494	NA	NA	NA	NA	NA	YDR522C
1499	NA	NA	NA	NA	NA	YDR526C
1510	NA	NA	NA	NA	NA	YDR537C
1526	NA	NA	NA	NA	NA	YEL008W
1532	NA	NA	NA	NA	NA	YEL014C
1555	NA	NA	NA	NA	NA	YEL035C
1580	NA	NA	NA	NA	NA	YEL059W
1695	NA	NA	NA	NA	NA	YER084W
1696	NA	NA	NA	NA	NA	YER085C
1794	NA	NA	NA	NA	NA	YER181C
1815	NA	NA	NA	NA	NA	YFL010W-A
1816	NA	NA	NA	NA	NA	YFL011W
1818	NA	NA	NA	NA	NA	YFL012W-A
1839	NA	NA	NA	NA	NA	YFL032W
1848	NA	NA	NA	NA	NA	YFL040W
1858	NA	NA	NA	NA	NA	YFL051C
1859	NA	NA	NA	NA	NA	YFL052W
1860	NA	NA	NA	NA	NA	YFL053W
1899	NA	NA	NA	NA	NA	YFR023W
1914	NA	NA	NA	NA	NA	YFR035C
1933	NA	NA	NA	NA	NA	YFR054C
1935	NA	NA	NA	NA	NA	YFR056C
1936	NA	NA	NA	NA	NA	YFR057W
1943	NA	NA	NA	NA	NA	YGL007W
1951	NA	NA	NA	NA	NA	YGL015C
1960	NA	NA	NA	NA	NA	YGL024W
1969	NA	NA	NA	NA	NA	YGL033W
1970	NA	NA	NA	NA	NA	YGL034C
1978	NA	NA	NA	NA	NA	YGL042C
2005	NA	NA	NA	NA	NA	YGL069C
2010	NA	NA	NA	NA	NA	YGL074C
2025	NA	NA	NA	NA	NA	YGL089C
2038	NA	NA	NA	NA	NA	YGL102C
2045	NA	NA	NA	NA	NA	YGL109W
2054	NA	NA	NA	NA	NA	YGL118C
2068	NA	NA	NA	NA	NA	YGL132W
2074	NA	NA	NA	NA	NA	YGL138C
2085	NA	NA	NA	NA	NA	YGL149W
